mean_cosine,nbr_entropy,llm_entropy,llm_max,per_paper_WR,per_paper_RW,per_paper_net
0.51547843,0.39118383832641423,1.577428772913488,0.9,0,0,0
0.41953495,0.48017226434127297,3.044394119358454,0.8,0,0,0
0.47722888,0.4893622679575605,3.10441119255554,0.9,0,0,0
0.52197534,0.17422143970602222,2.9738513896100454,0.9,2,0,2
0.3181199,0.35595956288745534,3.087462841250339,0.8,0,0,0
0.43206158,0.4034025274296871,2.9738513896100445,0.9,0,1,-1
0.44495273,0.4302116645943369,3.021240625180289,0.9,0,0,0
0.38139203,0.34385487221508454,3.0723089141751645,0.7,0,1,-1
0.50336826,0.39262465867576035,3.171373150231488,0.9,2,2,0
0.27824304,0.3261810317642772,3.754441845713347,0.3,1,0,1
0.4798174,0.37651023496355146,3.2457434950529698,0.8,1,1,0
0.39970425,0.3001071240432068,2.9276073019174915,0.9,1,1,0
0.29024068,0.48725871790590675,3.2049506597353004,0.9,2,1,1
0.5544808,0.3277065076720847,3.2288855850902887,0.9,0,1,-1
0.352253,0.20861066780017784,3.569702316978283,0.4,1,0,1
0.548577,0.41558296343715445,3.2068570640942182,0.9,1,0,1
0.50092626,0.4146624051224646,2.483180468458609,0.9,0,2,-2
0.4767189,0.3768063698541446,2.423935762550598,0.9,1,1,0
0.4436768,0.3129431485265053,1.7382689280764647,0.9,2,0,2
0.39462906,0.4641029581137103,2.3282129458410017,0.6,1,0,1
0.45738304,0.36097058541404814,2.6528546317129695,0.8,0,2,-2
0.5283047,0.3696960688572798,3.3869488367553315,0.9,1,0,1
0.47060952,0.360030435924791,3.009372702905613,0.8,1,0,1
0.40023506,0.41232608285088257,3.10441119255554,0.9,0,0,0
0.47981018,0.2922118774839125,3.0656370380002844,0.9,0,0,0
0.38261396,0.30746399441859745,2.8673537728349934,0.9,0,0,0
0.5292593,0.3598794065104132,2.8791474648822764,0.9,0,1,-1
0.47868648,0.3897474411305229,3.066532536373009,0.9,2,0,2
0.54871726,0.12004822232490078,2.8876718403890336,0.9,0,0,0
0.4621271,0.38744981480572904,3.071928094887362,0.8,1,0,1
0.54004186,0.19381369066255466,2.823490576469806,0.9,2,0,2
0.54310024,0.43955078594365454,2.9984769418558765,0.9,0,0,0
0.5352563,0.43521575340382074,2.9108502945649066,0.9,2,0,2
0.5372009,0.39891879160521393,2.9300191536916556,0.8,0,0,0
0.46064845,0.3104994405016881,2.9131663031305894,0.9,0,0,0
0.46760425,0.27706084886824045,2.8851204539117536,0.8,2,0,2
0.29023573,0.357234911653051,2.986350030255313,0.8,0,0,0
0.47391084,0.36459091673130406,2.728948870365158,0.9,0,1,-1
0.5057004,0.3117972186751116,2.8798554875455857,0.9,0,0,0
0.41145593,0.33621098058537024,3.0114932034009665,0.7,0,1,-1
0.56341684,0.32795806139541556,3.0114932034009665,0.7,0,0,0
0.53506994,0.3540566362165735,3.066532536373009,0.9,0,1,-1
0.50158423,0.43114698349292474,3.1065324681465394,0.9,0,1,-1
0.415323,0.32000644357388774,3.0315513539183025,0.9,1,0,1
0.49123842,0.4370712047260275,3.506222284313981,0.4,0,0,0
0.5486188,0.3705239331216651,2.826789353053779,0.9,0,0,0
0.47513583,0.39436850869582574,3.220478852812324,0.8,1,0,1
0.43131652,0.34574814168157936,3.0042169249474333,0.8,0,0,0
0.5291796,0.25232287709213824,3.1794004776443208,0.9,0,1,-1
0.3057384,0.40050907439082245,3.16100727900131,0.7,0,1,-1
0.2829748,0.3516373212637035,3.2226496052846496,0.8,0,1,-1
0.5098612,0.40859358762783105,3.5904685707328285,0.9,0,0,0
0.49301815,0.3166801586476791,2.9630496653289224,0.9,0,0,0
0.48481235,0.3246204780965498,3.0881020701914808,0.9,2,1,1
0.40492374,0.348782917683346,3.2319415542927743,0.8,2,1,1
0.5353901,0.34427005699883917,3.147055208874201,0.8,0,0,0
0.47955897,0.3678262468176521,1.9580178370331516,0.8,0,0,0
0.5251309,0.37503050363283474,1.5466316153937778,0.8,1,0,1
0.44822156,0.37581869500783244,1.8371323244686164,0.9,0,2,-2
0.5403427,0.39622698621157537,2.5372705168917378,0.8,0,1,-1
0.50330573,0.31210707546657435,1.5394910703001345,0.9,1,0,1
0.4077688,0.43696631825511817,2.728948870365158,0.9,0,0,0
0.34972835,0.4382708782717391,2.823490576469806,0.9,1,0,1
0.4822945,0.38000259508745987,2.851280912261904,0.9,0,0,0
0.4914107,0.4069891782687144,2.998966624432267,0.9,1,2,-1
0.33000076,0.44780127349404886,2.913452314834227,0.9,0,0,0
0.4669004,0.4162385282928007,2.967438430724949,0.8,1,1,0
0.40571538,0.3066837714650529,2.9919116689822105,0.9,0,2,-2
0.53295594,0.4424589784520374,3.0788713632524445,0.9,0,1,-1
0.4955294,0.4857969445061947,3.009372702905613,0.8,2,0,2
0.40686408,0.323340426950036,3.07173502713817,0.9,3,0,3
0.3967893,0.384690326930294,2.3131060113376822,0.9,2,3,-1
0.45875382,0.29376450534776477,2.5093619287156654,0.8,1,0,1
0.5367589,0.37615560295133044,2.2963489685485134,0.7,0,0,0
0.47519517,0.31153894321946146,1.3787834934861756,0.8,1,1,0
0.39102107,0.37229022711364895,1.530618994848517,0.6,2,1,1
0.5478357,0.33234067573091414,2.9851817976423107,0.9,0,0,0
0.461983,0.33890801048706115,2.9518387305144014,0.7,0,0,0
0.5247148,0.2710282119148636,2.820046868677855,0.9,2,0,2
0.5000145,0.4031578160897098,2.941487369838532,0.9,0,0,0
0.45266667,0.3881939502038557,3.2900060680977643,0.6,2,1,1
0.46982393,0.4083297503768698,2.8976040654309387,0.9,0,0,0
0.37749654,0.43801626950801165,3.042141110799899,0.8,1,2,-1
0.52250445,0.37129709591564913,3.20945336562895,0.8,1,0,1
0.48946568,0.3520129372726924,2.913452314834227,0.9,1,0,1
0.44808945,0.3967125951293437,3.182490186751775,0.7,0,0,0
0.54706514,0.37291129497126635,2.933376252778431,0.9,1,0,1
0.42969298,0.3966183661066699,2.938268928076465,0.9,1,0,1
0.42763433,0.2858318784435241,3.577819531114783,0.4,1,0,1
0.3937815,0.3669482618093328,3.2744287172912805,0.7,0,0,0
0.5345454,0.43861754790209695,3.312487689168954,0.9,1,2,-1
0.33224046,0.41129589603853167,3.0,0.8,0,1,-1
0.48826432,0.44950745484112764,3.0350849518197793,0.8,0,0,0
0.36542138,0.41367399722298853,3.0,0.8,0,1,-1
0.4218819,0.43230067144648815,3.0310053222938813,0.8,0,0,0
0.43805635,0.37115765734473,2.9793394888389986,0.9,0,1,-1
0.4555725,0.45446021228222233,3.12187240011629,0.9,3,1,2
0.39194834,0.3258300691020684,3.6062389286533896,0.3,1,0,1
0.4883219,0.36011515624868645,3.2401232426004927,0.9,1,0,1
0.3206858,0.3949184972149653,3.038197365331599,0.9,0,0,0
0.4518018,0.4027651672664909,3.074409595714051,0.9,1,1,0
0.39291173,0.4652233784118491,3.484312917447713,0.7,1,1,0
0.44749725,0.33959576876836134,3.5362975407741195,0.4,0,2,-2
0.47748253,0.3211664601782071,3.1937066151672147,0.8,0,0,0
0.44199505,0.30757248589142766,3.0531291412734887,0.9,0,0,0
